meeting_id,caption,speaker,caption_group_id,st,en
1,{vocalsound},Industrial Designer,24,95301,96021
1,"{vocalsound} Okay ,",Project Manager,25,96221,97361
1,{vocalsound},User Interface,26,97561,98281
1,we'll we'll come to that later .,Project Manager,27,98481,100401
1,Um,Project Manager,27,100601,100721
1,{vocalsound},Industrial Designer,28,100921,101641
1,okay .,Project Manager,29,101841,102201
1,Anything else to add or {disfmarker},Project Manager,29,102401,104561
1,No .,Industrial Designer,30,104761,105001
1,{vocalsound} Uh maybe we should uh think about these buttons .,Industrial Designer,30,105201,108921
1,Yeah .,Project Manager,31,109121,109481
1,{vocalsound} But {disfmarker},Industrial Designer,32,109681,111421
1,"Well , you could use two of them to programme the um channels on the two channel button ,",Marketing,33,111621,116961
1,"Yes , but it {disfmarker}",Industrial Designer,34,117161,118661
1,'cause you have to assign two channel {disfmarker} new channels .,Marketing,35,118861,122761
1,"but these are tasks that are only executed once , I think .",Industrial Designer,36,122961,126501
1,M uh yeah .,Project Manager,37,126701,127361
1,Or not ?,Industrial Designer,38,127561,128041
1,"M m but maybe you do want a programme button to uh for example activate the voice recognition , or train the voice voice recognition .",Project Manager,39,128241,136281
1,You {disfmarker},Marketing,40,136481,137441
1,Well okay .,Industrial Designer,41,137641,138301
1,"Okay , yeah , that's right .",Industrial Designer,41,138501,140181
1,Or something li like that .,Industrial Designer,41,140381,142001
1,And a button for disabling the voice recognition .,User Interface,42,142201,145201
1,"Yeah al although by pressing the button for I n don't know two , three seconds , you could also say it {disfmarker} you'd disable it with a little beep and and {disfmarker}",Project Manager,43,145401,155721
1,Yes .,Industrial Designer,44,155921,156221
1,Yeah .,User Interface,45,156421,156781
1,"but o okay , that that's not really really important .",Project Manager,46,156981,160221
1,"{vocalsound} That's the basic idea , yeah .",User Interface,47,160421,163001
1,Of our prototype .,User Interface,47,163201,164281
1,{vocalsound},Industrial Designer,48,164481,165201
1,The basic {disfmarker} okay .,Project Manager,49,165401,167141
1,Okay .,Project Manager,49,167341,167701
1,Um you thought of some evaluation crit criteria ?,Project Manager,49,167901,170841
1,Yes .,Marketing,50,171041,171341
1,Okay .,Project Manager,51,171541,171901
1,Uh my name is not name,Marketing,52,172101,173421
1,{vocalsound} You are nameless .,Project Manager,53,173621,175481
1,{vocalsound},Project Manager,53,175681,176401
1,{vocalsound},Industrial Designer,54,176601,177321
1,but {disfmarker},Marketing,55,177521,178481
1,{vocalsound},User Interface,56,178681,179401
1,"Uh well , I used the {gap} {disfmarker} the uh {gap} documents .",Marketing,57,179601,183441
1,And these uh were the most important criteria .,Marketing,57,183641,186461
1,{vocalsound} Is it spongy ?,Industrial Designer,58,186661,188281
1,{vocalsound},Industrial Designer,58,188481,189201
1,It should be .,Marketing,59,189401,190241
1,"{gap} {disfmarker} {vocalsound} yeah ,",Marketing,59,190441,192721
1,{vocalsound},Project Manager,60,192921,193641
1,{vocalsound},User Interface,61,193841,194561
1,that's uh how the fashion guys uh state it .,Marketing,62,194761,197401
1,Fancy look and feel .,Marketing,62,197601,198861
1,So {disfmarker},Marketing,62,199061,199961
1,So just walk through it step by step .,User Interface,63,200161,202441
1,"I mean , is it fancy , everything {disfmarker} I believe uh I believe it's fancy .",User Interface,63,202641,207561
1,{vocalsound},User Interface,63,207761,208481
1,Uh well appar,Marketing,64,208681,209461
1,I believe it's fancy too .,Industrial Designer,65,209661,211221
1,"Yeah , but apparently uh we shouldn't evaluate yet .",Marketing,66,211421,214541
1,No .,Project Manager,67,214741,214981
1,"Oh , sorry .",User Interface,68,215181,215901
1,So {disfmarker},Marketing,69,216101,217001
1,"Okay , so",Project Manager,70,217201,217741
1,Okay .,Industrial Designer,71,217941,218301
1,this {disfmarker} these are the cr uh the criteria .,Project Manager,72,218501,221621
1,"Yeah , I think these are the most important criteria .",Marketing,73,221821,225061
1,"Okay , well {disfmarker}",Project Manager,74,225261,226701
1,So uh,Marketing,75,226901,227201
1,the then we'll switch to my presentation .,Project Manager,76,227401,229921
1,Um {disfmarker},Project Manager,76,230121,231021
1,that's about it .,Marketing,77,231221,232241
1,The production costs .,Project Manager,78,232441,233761
1,The costs are not under {disfmarker} Can I {disfmarker} {vocalsound} Um this is the {disfmarker},Project Manager,78,233961,239721
1,Twenty two .,User Interface,79,239921,240641
1,"Yeah , it's it's w way above um uh above the the the twelve Euro fifty .",Project Manager,80,240841,245161
1,Yikes .,User Interface,81,245361,245781
1,And what makes it very expensive is uh for example the solar cell .,Project Manager,82,245981,250001
1,"So I guess we should skip that ,",Project Manager,82,250201,252121
1,Well it's very expensive .,Industrial Designer,83,252321,253881
1,because it's not that important .,Project Manager,84,254081,256061
1,Okay .,Industrial Designer,85,256261,256621
1,"Why does the price and and the s oh , one uh exa",User Interface,86,256821,259701
1,"Yeah , the the price , the the number of items and the the sum .",Project Manager,87,259901,263741
1,yeah .,User Interface,88,263941,264301
1,The number of uh {disfmarker} yeah .,User Interface,88,264501,266661
1,{vocalsound} Okay .,Industrial Designer,89,266861,268001
1,"Um well , this is what I would call our luxury model .",Project Manager,90,268201,271441
1,Um if you would {disfmarker},Project Manager,90,271641,273321
1,And and does it {disfmarker},User Interface,91,273521,275201
1,"if you look at the uh w w w what we could do to make it more um {vocalsound} to make it {vocalsound} just between the twelve Euro fifty , um then I did the following changes .",Project Manager,92,275401,285901
1,"Twelve Euro forty cents I came up with by leaving out the solar cells , um by not using the voice recognition feature ,",Project Manager,92,286101,293241
1,Mm-hmm .,Industrial Designer,93,293441,293921
1,because it's uh it's a four Euro uh addition to the price .,Project Manager,94,294121,297661
1,Mm-hmm .,Industrial Designer,95,297861,298341
1,"Um {disfmarker} Yeah , I believe {disfmarker} Uh , push-button , well {disfmarker} {vocalsound} It makes it the thirteen {disfmarker} yeah .",Project Manager,96,298541,306941
1,"Push-buttons are {disfmarker} buttons are are not the most expensive , but do add extra cost .",Project Manager,96,307141,312781
1,Hmm .,Industrial Designer,97,312981,313281
1,"So um {disfmarker} yeah , th this design is not um within our price model .",Project Manager,98,313481,317981
1,Okay .,Industrial Designer,99,318181,318541
1,Um {disfmarker},Project Manager,100,318741,319641
1,But I'm afraid it's not complete .,Industrial Designer,101,319841,321881
1,"Because we use spec uh specic uh special materials , the last item .",Industrial Designer,101,322081,326161
1,And you have not added one item there .,Industrial Designer,101,326361,328701
1,Yeah .,Project Manager,102,328901,329261
1,So it's c way too expensive .,Industrial Designer,103,329461,331201
1,"It's still too expensive , yeah .",Project Manager,104,331401,333381
1,Um {disfmarker},Project Manager,104,333581,334481
1,But that's that's only for the buttons .,User Interface,105,334681,337081
1,"I I guess if we leave the {disfmarker} if we leave this one out , um {disfmarker}",Project Manager,106,337281,342141
1,So the button we can use plastic .,User Interface,107,342341,344381
1,oh .,Project Manager,108,344581,344821
1,{vocalsound},Project Manager,108,345021,345741
1,{vocalsound},Industrial Designer,109,345941,346661
1,And uh maybe not use the special form .,Project Manager,110,346861,349201
1,"And the pla uh {disfmarker} And a plastic b just plastic buttons , a plas uh instead of rubber .",User Interface,111,349401,355161
1,But it {disfmarker},Industrial Designer,112,355361,356501
1,"{vocalsound} It becomes a very dull remote control , I know .",Project Manager,113,356701,360361
1,Yes .,Industrial Designer,114,360561,360861
1,But it's the board decision .,Project Manager,115,361061,362801
1,Um {disfmarker} And um {disfmarker} yeah .,Project Manager,115,363001,365521
1,"Well , b basically it {vocalsound} {disfmarker} when when this is our only option , we should even consider changing the casing , because I think there's very little added value in uh an enhanced case with these dull functions .",Industrial Designer,116,365721,379401
1,Yeah .,Project Manager,117,379601,379961
1,"Yeah , I know .",Project Manager,117,380161,381061
1,Maybe we should look at an {disfmarker} uh focus on another uh {disfmarker},Project Manager,117,381261,385761
1,So {disfmarker} Type of m maybe another market segment .,Industrial Designer,118,385961,389321
1,"Yeah , m uh maybe not not all that fancy , but just way way more easy uh uh um basic",Project Manager,119,389521,394561
1,Yeah .,Industrial Designer,120,394761,395121
1,and uh m maximise the profits,Project Manager,121,395321,397061
1,Yes .,Industrial Designer,122,397261,397561
1,and um {disfmarker},Project Manager,123,397761,398901
1,That's {disfmarker} maybe that's better .,Industrial Designer,124,399101,401561
1,{vocalsound},Industrial Designer,124,401761,402481
1,Yeah .,Project Manager,125,402681,403041
1,"Maybe we could uh {disfmarker} we should go for straight and simple ,",Industrial Designer,126,403241,407381
1,Yeah .,Project Manager,127,407581,407941
1,but that's not what uh has been asked .,Industrial Designer,128,408141,410481
1,"I know , I know .",Project Manager,129,410681,411701
1,So we should kick the board's uh {vocalsound} {disfmarker} Well {disfmarker},Industrial Designer,130,411901,416461
1,{vocalsound} Yeah .,Project Manager,131,416661,417801
1,"Although I think we {disfmarker} yeah , but we could still make uh a remote control that ap uh um applies um more to young people uh by giving it another colour already .",Project Manager,131,418001,428201
1,Hmm .,Industrial Designer,132,428401,428701
1,Um so it is possible to make uh uh a device that attracts a little bit more to young people .,Project Manager,133,428901,434481
1,Yes .,Industrial Designer,134,434681,434981
1,Um but uh I agree it's it's not a fancy high-tech uh device .,Project Manager,135,435181,438841
1,"Definitely not , no .",Project Manager,135,439041,440301
1,{vocalsound} It's not that innovative .,Project Manager,135,440501,442841
1,{vocalsound},Industrial Designer,136,443041,443761
1,{vocalsound},User Interface,137,443961,444681
1,Or however you s pronounce that .,Project Manager,138,444881,446861
1,"Yeah , too bad .",User Interface,139,447061,448021
1,{vocalsound},User Interface,139,448221,448941
1,"Um so , okay .",Project Manager,140,449141,449981
1,"{vocalsound} Um {disfmarker} Oh ,",Project Manager,140,450181,452161
1,{vocalsound},Industrial Designer,141,452361,453081
1,this is the wrong one .,Project Manager,142,453281,454661
1,So uh that means redesign .,Project Manager,142,454861,456481
1,{vocalsound} We do not have the time o uh now to to redesign the product .,Project Manager,142,456681,461121
1,Mm-hmm .,User Interface,143,461321,461801
1,Um {vocalsound} but we can evaluate the process and um uh uh the satisfaction on how things went .,Project Manager,144,462001,467881
1,Um I'm not sure if we need to evaluate uh the device first .,Project Manager,144,468081,471681
1,I guess {disfmarker},Project Manager,144,471881,473081
1,"Um well , since we're not gonna manufacture it anyway {disfmarker} {vocalsound}",Marketing,145,473281,478021
1,Yeah .,Project Manager,146,478221,478581
1,{vocalsound},Project Manager,146,478781,479501
1,{vocalsound},User Interface,147,479701,480421
1,{vocalsound},Industrial Designer,148,480621,481341
1,"Yeah , that's true .",Project Manager,149,481541,482741
1,"Well , maybe it's good to do it anyway , because if we evaluate it , we we can also determine if our objectives are good .",Industrial Designer,150,482941,490261
